SKU,Comments
CNP1000RO,"Standalone — no extra item"
CNP1000WH,"Standalone — no extra item"
CNP1000YB,"Standalone — no extra item"
CNS500BB,"Standalone — no extra item"
CNS500BC,"Standalone — no extra item"
CNS500BM,"Standalone — no extra item"
CNS500BS,"Standalone — no extra item"
CNS500RR,"Standalone — no extra item"
CNS600BB,"Combined with Industrial 3 Hole 8 Inch Ceiling Rose (CRSF2003BB), Vintage Industrial Retro Pendant (PHCH1PBRBB3PK) and Industrial Retro barrel lampshade (WCB6BB3PK)"
CNS600BC,"Standalone — no extra item"
CNS600BM,"Standalone — no extra item"
CNS600BS,"Standalone — no extra item"
CNS600RR,"Standalone — no extra item"
CNT900BM,"Standalone — no extra item"
CNT900CH,"Standalone — no extra item"
CNT900CO,"Standalone — no extra item"
CNT900FG,"Standalone — no extra item"
CNT900GB,"Standalone — no extra item"
CNT900RO,"Standalone — no extra item"
CNT900WH,"Standalone — no extra item"
CNT900YB,"Standalone — no extra item"
CO1210ACL,"Standalone — no extra item"
CO1215ACL,"Standalone — no extra item"
CO122PCL,"Combined with Galvanized flange (PCGZFF), 3/4 Fitting Nipple Threaded Galvanized (PCGZ105TP2PK), Galvanized 90 elbow (PCGZ90EL) and 170mm Green conduit pipe cage Lantern (WCPC170GR) (4 combos)"
CO1230ACL,"Standalone — no extra item"
CO123ACL,"Standalone — no extra item"
CO123PA10CL,"Not listed on Shopify"
CO123PA9CL,"Not listed on Shopify"
CO123PCL,"Not listed on Shopify"
CO125ACL,"Standalone — no extra item"
CO1260ACL,"Standalone — no extra item"
CO126ACL,"Standalone — no extra item"
CO224ACL,"Standalone — no extra item"
CO232AGY,"Standalone — no extra item"
CO232AOR,"Standalone — no extra item — not on LEDSone, Electricalsone listing"
CO332AGY,"Standalone — no extra item"
CO332AOR,"Standalone — no extra item"
CO33PWH,"Sold as 5 Pack"
CO424ACL,"Standalone — no extra item"
CO432AGY,"Standalone — no extra item"
CO432AOR,"Standalone — no extra item"
CO532AGY,"Standalone — no extra item"
CO532AOR,"Standalone — no extra item — not on LEDSone, Electricalsone listing"
CO624ACL,"Standalone — no extra item"
CO832AGY,"Standalone — no extra item"
CODCCR,"Standalone — no extra item"
CODCFR,"Sold as 3 Pack"
CODH232AGY,"Standalone — no extra item"
CODH2422GY,"Standalone — no extra item"
CODH3223GY,"Standalone — no extra item"
CODH4223GY,"Standalone — no extra item"
CODH622AGY,"Standalone — no extra item"
CODH632AGY,"Standalone — no extra item"
CODH933AGY,"Standalone — no extra item"
CODL232AGY,"Standalone — no extra item"
CODL332AGY,"Standalone — no extra item"
CODL632AGY,"Standalone — no extra item"
CODL932AGY,"Standalone — no extra item"
COI9ABM,"Standalone — no extra item"
COI9ASBM,"Standalone — no extra item — not on LEDSone, LEDSone DE listing (not in pounds)"
COI9BBL,"Standalone — no extra item"
COI9BBM,"Standalone — no extra item"
COI9CBM,"Sold as 2 Pack"
COI9DBM,"Standalone — no extra item"
COI9RBM,"Standalone — no extra item"
COM16BM,"Standalone — no extra item"
COM20BM,"Standalone — no extra item"
COPA10TWH,"Not listed on Shopify"
COPA9TWH,"Not listed on Shopify"
COPG135WH,"Standalone — no extra item"
COPG19WH,"Standalone — no extra item"
COS92BM,"Standalone — no extra item — not on LEDSone, Vintagelite listing"
COS93BM,"Standalone — no extra item"
COT85IP683RE,"Standalone — no extra item"
COT85IP683YE,"Standalone — no extra item"
COT9ABM,"Standalone — no extra item"
COTL6622GY,"Standalone — no extra item"
COTL6623GY,"Standalone — no extra item"
COTL6624GY,"Standalone — no extra item"
COWP4W2CBM,"Standalone — no extra item"
COWP4W3CBM,"Standalone — no extra item"
COY9ABM,"Standalone — no extra item"
COY9BBM,"Standalone — no extra item"
HK10BM,"Standalone — no extra item"
HK10CH,"Standalone — no extra item"
HK10CO,"Standalone — no extra item"
HK10FG,"Standalone — no extra item"
HK10GB,"Standalone — no extra item"
HK10GD,"Standalone — no extra item — not on LEDSone, Electricalsone listing"
HK10RO,"Standalone — no extra item"
HK10SN,"Standalone — no extra item"
HK10WH,"Standalone — no extra item"
HK10YB,"Standalone — no extra item"
HKR10BM,"Standalone — no extra item"
HKR10CH,"Standalone — no extra item"
HKR10CO,"Standalone — no extra item"
HKR10FG,"Standalone — no extra item"
HKR10GB,"Standalone — no extra item"
HKR10GD,"Standalone — no extra item"
HKR10RO,"Standalone — no extra item"
HKR10WH,"Standalone — no extra item"
HKR10YB,"Standalone — no extra item"
HKRMBM,"Not listed on Shopify"
HKRMCH,"Not listed on Shopify"
HKRMCO,"Not listed on Shopify"
HKRMFG,"Not listed on Shopify"
HKRMGB,"Not listed on Shopify"
HKRMRO,"Not listed on Shopify"
HKRMWH,"Not listed on Shopify"
HKRMYB,"Not listed on Shopify"
HRE1428BM,"Sold as 2 Pack"
HRE1428WH,"Sold as 2 Pack"
HRE2738BM,"Standalone — no extra item"
HRE2738WH,"Standalone — no extra item"
IMAC7714CW,"Not listed on Shopify"
IMAC7714GR,"Not listed on Shopify"
IMAC7714YE,"Not listed on Shopify"
IMAC9820CW,"Not listed on Shopify"
IMAC9820WCW,"Not listed on Shopify"
IMAC9820WW,"Not listed on Shopify"
IMACCW,"Not listed on Shopify"
IMACGR,"Standalone — no extra item"
IMACRG,"Not listed on Shopify"
IMACWW,"Not listed on Shopify"
IMACYE,"Not listed on Shopify"
IMBL,"Standalone — no extra item"
IMCW,"Standalone — no extra item"
IMDC6915RG,"Not listed on Shopify"
IMDC7714BCW,"Not listed on Shopify"
IMDC7714BGR,"Not listed on Shopify"
IMDC7714BYE,"Not listed on Shopify"
IMGR,"Standalone — no extra item"
IMRE,"Standalone — no extra item"
IMRG,"Standalone — no extra item"
IMWW ,"Not listed on Shopify"
IMYE,"Not listed on Shopify"
LCCA2C,"Standalone — no extra item"
LCCA4C,"Standalone — no extra item"
LCCADF,"Standalone — no extra item"
LCCADM,"Standalone — no extra item"
LCCN11,"Sold as 3 Pack"
LCCN12,"Sold as 3 Pack"
LCCN13,"Sold as 3 Pack"
LCCN14,"Sold as 3 Pack"
LCDM2C,"Sold as 3 Pack"
LCEC11SL,"Not listed on Shopify"
LCEC127SL,"Not listed on Shopify"
LCEC135SL,"Not listed on Shopify"
LCFM4C,"Sold as 3 Pack"
LCMA4C,"Sold as 3 Pack"
LCPC2C,"Standalone — no extra item"
LCPC4C,"Standalone — no extra item"
LCRG5A44,"Standalone — no extra item"
NF5050GR,"Not listed on Shopify"
NFCP7,"Standalone — no extra item"
NFCP9,"Standalone — no extra item"
NFDP8,"Standalone — no extra item"
NFEC14,"Standalone — no extra item"
NFEC15,"Standalone — no extra item"
NFEC8,"Standalone — no extra item"
NFER17,"Standalone — no extra item"
NFFL14BL,"Standalone — no extra item — not on LEDSone, Electricalsone listing"
NFFL14GR,"Standalone — no extra item — not on LEDSone, Electricalsone listing"
NFFL14RE,"Standalone — no extra item — not on LEDSone, Electricalsone listing"
NFFL14YE,"Standalone — no extra item — not on LEDSone, Electricalsone listing"
NFFL15BL,"Sold as 3 Pack — not on LEDSone, LEDSone DE listing (not in pounds)"
NFFL15RE,"Sold as 3 Pack"
NFFL15WH,"Standalone — no extra item"
NFFL15YE,"Sold as 3 Pack — not on LEDSone, LEDSone DE listing (not in pounds)"
NFFL17BL,"Not listed on Shopify"
NFFL17GR,"Sold as 3 Pack"
NFFL17RE,"Not listed on Shopify"
NFFL17WH,"Not listed on Shopify"
NFFL17YE,"Not listed on Shopify"
NFFL8BL,"Not listed on Shopify"
NFFL8GR,"Not listed on Shopify"
NFFL8PU,"Not listed on Shopify"
NFFL8YE,"Not listed on Shopify"
NFHS,"Standalone — no extra item"
NFLF8GR,"Not listed on Shopify"
NFLF8WH,"Not listed on Shopify"
NFLF8YE,"Not listed on Shopify"
NFMC15,"Standalone — no extra item"
NFMC8,"Standalone — no extra item"
NFMR17,"Standalone — no extra item"
NFNC14,"Standalone — no extra item"
NFNC15,"Standalone — no extra item"
NFNC17,"Standalone — no extra item"
NFNC8,"Standalone — no extra item"
NFRC24,"Standalone — no extra item"
NFRC44,"Standalone — no extra item"
NT5,"Sold as 5 Pack"
PC16FT200BA,"Standalone — no extra item"
PC16FT250BA,"Not listed on Shopify"
PC16FT250CH,"Not listed on Shopify"
PC16FT250WH,"Not listed on Shopify"
PC16FT250YB,"Not listed on Shopify"
PC16FT300BA,"Standalone — no extra item"
PC16FT500BA,"Standalone — no extra item"
PC16FTNLBM,"Standalone — no extra item"
PC16FTNLCH,"Not listed on Shopify"
PC16FTNLWH,"Not listed on Shopify"
PC16FTNLYB,"Not listed on Shopify"
PC22500BM,"Not listed on Shopify"
PC5020BM,"Not listed on Shopify"
PC5020CH,"Not listed on Shopify"
PC5020CO,"Not listed on Shopify"
PC5020RO,"Not listed on Shopify"
PC5020SN,"Not listed on Shopify"
PC5020WH,"Not listed on Shopify"
PC5020YB,"Not listed on Shopify"
PCAM22MJBM,"Not listed on Shopify"
PCAM22MJSN,"Not listed on Shopify"
PCAM22MJYB,"Not listed on Shopify"
PCBI100TP,"Standalone — no extra item"
PCBI200TP,"Standalone — no extra item"
PCBI20GMBM,"Not listed on Shopify"
PCBI20MF,"Not listed on Shopify"
PCBI20MX,"Standalone — no extra item"
PCBI25TP,"Standalone — no extra item"
PCBI300TP,"Standalone — no extra item"
PCBI3WC,"Standalone — no extra item"
PCBI400TP,"Standalone — no extra item"
PCBI45EL,"Standalone — no extra item — not on LEDSone, Electricalsone listing"
PCBI4WC,"Standalone — no extra item"
PCBI500TP,"Standalone — no extra item"
PCBI50TP,"Standalone — no extra item"
PCBI5WC,"Standalone — no extra item"
PCBI600TP,"Standalone — no extra item"
PCBI6WC,"Standalone — no extra item"
PCBI75TP,"Standalone — no extra item"
PCBI78TP,"Not listed on Shopify"
PCBI90EL,"Standalone — no extra item"
PCBICP,"Standalone — no extra item"
PCBIFF,"Standalone — no extra item"
PCBIHN,"Standalone — no extra item"
PCBISC,"Standalone — no extra item"
PCBISR,"Standalone — no extra item"
PCBITB,"Standalone — no extra item"
PCBITC,"Standalone — no extra item — not on LEDSone, Electricalsone listing"
PCBITR,"Standalone — no extra item"
PCBM200TP,"Not listed on Shopify"
PCBM20DS,"Standalone — no extra item"
PCBM20DSBM,"Not listed on Shopify"
PCBM20MX,"Standalone — no extra item"
PCBM20PCBM,"Standalone — no extra item"
PCBM25DSBM,"Standalone — no extra item"
PCBM30NT,"Not listed on Shopify"
PCBS16T10BM,"Standalone — no extra item"
PCBS16T10CH,"Not listed on Shopify"
PCBS16T10WH,"Not listed on Shopify"
PCBS16T10YB,"Not listed on Shopify"
PCBS2FEBM,"Standalone — no extra item"
PCBSF2MCH,"Standalone — no extra item"
PCBSF2MSN,"Not listed on Shopify"
PCBSGLYB,"Standalone — no extra item"
PCBSM2FBM,"Standalone — no extra item"
PCBSM2FCH,"Standalone — no extra item"
PCBSM2FCO,"Standalone — no extra item"
PCBSM2FFG,"Standalone — no extra item"
PCBSM2FRO,"Standalone — no extra item"
PCBSM2FSN,"Standalone — no extra item"
PCBSM2FWH,"Standalone — no extra item"
PCBSM2FYB,"Standalone — no extra item"
PCBSWPYB,"Standalone — no extra item"
PCCO20WH,"Sold as 5 Pack"
PCCO25WH,"Sold as 5 Pack"
PCCPL20WH,"Sold as 5 Pack"
PCCPL25WH,"Sold as 5 Pack"
PCCR6030CH,"Not listed on Shopify"
PCCR6030CO,"Not listed on Shopify"
PCCR6030SN,"Not listed on Shopify"
PCCR6030YB,"Not listed on Shopify"
PCD20WH,"Sold as 5 Pack"
PCDC1510WH,"Sold as 10 Pack"
PCDC2516WH,"Sold as 10 Pack"
PCDC4025WH,"Sold as 10 Pack"
PCDO20BM,"Standalone — no extra item"
PCDO20CH,"Standalone — no extra item"
PCDO20CO,"Standalone — no extra item"
PCDO20FG,"Standalone — no extra item"
PCDO20RO,"Standalone — no extra item"
PCDO20SN,"Standalone — no extra item"
PCDO20WH,"Standalone — no extra item"
PCDO20YB,"Standalone — no extra item"
PCDS20BM,"Standalone — no extra item"
PCDS20SL,"Standalone — no extra item"
PCEL9020WH,"Not listed on Shopify"
PCEL9025WH,"Not listed on Shopify"
PCELC9020WH,"Sold as 5 Pack"
PCELC9025WH,"Sold as 5 Pack"
PCFC1510WH,"Sold as 10 Pack"
PCFC2516WH,"Sold as 10 Pack"
PCFC4025WH,"Sold as 10 Pack"
PCFL20BM,"Standalone — no extra item"
PCFL20CO,"Standalone — no extra item"
PCFL20SN,"Standalone — no extra item"
PCFL20YB,"Standalone — no extra item"
PCFT100BA,"Not listed on Shopify"
PCFT1E27BM,"Not listed on Shopify"
PCFT1E27BS,"Not listed on Shopify"
PCFT200BA,"Standalone — no extra item"
PCFT300BA,"Standalone — no extra item"
PCFT45E27BM,"Not listed on Shopify"
PCFT45E27BS,"Not listed on Shopify"
PCFT500BA,"Standalone — no extra item"
PCFT50BA,"Not listed on Shopify"
PCFT800BA,"Standalone — no extra item"
PCFT90LBM,"Standalone — no extra item"
PCFT90TBM,"Standalone — no extra item"
PCFTLBM,"Not listed on Shopify"
PCFTLCF,"Not listed on Shopify"
PCFTLYB,"Not listed on Shopify"
PCGZ100EL,"Not listed on Shopify"
PCGZ105TP,"Standalone — no extra item"
PCGZ10HK,"Standalone — no extra item"
PCGZ140EL,"Not listed on Shopify"
PCGZ200TP,"Standalone — no extra item"
PCGZ204MO,"Not listed on Shopify"
PCGZ20DS,"Standalone — no extra item"
PCGZ20MB,"Standalone — no extra item"
PCGZ20MF,"Standalone — no extra item"
PCGZ20MI,"Standalone — no extra item"
PCGZ20ML,"Standalone — no extra item"
PCGZ20MO,"Standalone — no extra item"
PCGZ20MT,"Standalone — no extra item"
PCGZ20MX,"Standalone — no extra item"
PCGZ20MY,"Standalone — no extra item"
PCGZ20NL,"Standalone — no extra item"
PCGZ20SE,"Standalone — no extra item"
PCGZ20ST,"Standalone — no extra item"
PCGZ20TP,"Standalone — no extra item — not on LEDSone, LED Sone FR listing (not in pounds)"
PCGZ250TP,"Standalone — no extra item"
PCGZ300TP,"Standalone — no extra item"
PCGZ30NT,"Standalone — no extra item"
PCGZ30TP,"Standalone — no extra item — not on LEDSone, LED Sone FR listing (not in pounds)"
PCGZ3WC,"Standalone — no extra item"
PCGZ400TP,"Standalone — no extra item"
PCGZ400TP-DELETED,"Not listed on Shopify"
PCGZ4018TP,"Not listed on Shopify"
PCGZ40TP,"Standalone — no extra item"
PCGZ450TP,"Standalone — no extra item"
PCGZ45EL,"Standalone — no extra item"
PCGZ4WC,"Standalone — no extra item"
PCGZ500TP,"Standalone — no extra item"
PCGZ50TP,"Standalone — no extra item — not on LEDSone, Electricalsone listing"
PCGZ5WC,"Standalone — no extra item"
PCGZ600TP,"Standalone — no extra item"
PCGZ65TP,"Standalone — no extra item"
PCGZ6WC,"Standalone — no extra item"
PCGZ75TP,"Standalone — no extra item"
PCGZ90EL,"Standalone — no extra item"
PCGZBS,"Standalone — no extra item — not on LEDSone, Vintagelite listing"
PCGZCP,"Standalone — no extra item"
PCGZFF,"Standalone — no extra item"
PCGZHN,"Standalone — no extra item"
PCGZSC,"Standalone — no extra item"
PCGZTB,"Standalone — no extra item"
PCGZTC,"Standalone — no extra item"
PCGZTR,"Standalone — no extra item"
PCIC1510WH,"Not listed on Shopify"
PCIC2516WH,"Not listed on Shopify"
PCIC4025WH,"Not listed on Shopify"
PCLDCW,"Combined with 20mm conduit dome cover Black (PCDO20BM) and 230mm White Gooseneck Wall Light (PCSN230WH) (2 combos)"
PCLDWW,"Not listed on Shopify"
PCM412WH,"Sold as 5 Pack"
PCMP60RP,"Standalone — no extra item"
PCMT20BM,"Standalone — no extra item"
PCMT20CH,"Standalone — no extra item"
PCMT20CO,"Standalone — no extra item"
PCMT20FG,"Standalone — no extra item"
PCMT20MX-PUVII,"Not listed on Shopify"
PCMT20RO,"Standalone — no extra item"
PCMT20SN,"Standalone — no extra item"
PCMT20WH,"Standalone — no extra item"
PCMT20YB,"Standalone — no extra item"
PCPTPH,"Combined with Black iron 45mm Elbow (PCBI45EL)"
PCRN100TP,"Standalone — no extra item"
PCRN200TP,"Standalone — no extra item"
PCRN300TP,"Standalone — no extra item"
PCRN3WC,"Standalone — no extra item"
PCRN400TP,"Standalone — no extra item"
PCRN40TP,"Standalone — no extra item"
PCRN45EL,"Standalone — no extra item"
PCRN4WC,"Standalone — no extra item"
PCRN500TP,"Standalone — no extra item"
PCRN50TP,"Standalone — no extra item"
PCRN5WC,"Standalone — no extra item"
PCRN600TP,"Standalone — no extra item"
PCRN65TP,"Standalone — no extra item"
PCRN6WC,"Standalone — no extra item"
PCRN75TP,"Standalone — no extra item"
PCRN78TP,"Standalone — no extra item — not on LEDSone, Electricalsone listing"
PCRN90EL,"Standalone — no extra item"
PCRNB25TP,"Standalone — no extra item"
PCRNCP,"Standalone — no extra item"
PCRNFF,"Standalone — no extra item"
PCRNHN,"Standalone — no extra item"
PCRNS25TP,"Standalone — no extra item"
PCRNSR,"Standalone — no extra item"
PCRNTB,"Standalone — no extra item"
PCRNTC,"Standalone — no extra item"
PCRNTR,"Standalone — no extra item"
PCSN220BM,"Standalone — no extra item"
PCSN220CH,"Standalone — no extra item"
PCSN220CO,"Standalone — no extra item"
PCSN220FG,"Standalone — no extra item"
PCSN220RO,"Standalone — no extra item"
PCSN220SN,"Standalone — no extra item"
PCSN220WH,"Standalone — no extra item"
PCSN220YB,"Standalone — no extra item"
PCSN230BM,"Standalone — no extra item — not on LEDSone, LED Sone FR listing (not in pounds)"
PCSN230CH,"Standalone — no extra item — not on LEDSone, LED Sone FR listing (not in pounds)"
PCSN230FG,"Standalone — no extra item — not on LEDSone, LED Sone FR listing (not in pounds)"
PCSN230SN,"Standalone — no extra item — not on LEDSone, LED Sone FR listing (not in pounds)"
PCSN230WH,"Standalone — no extra item — not on LEDSone, LED Sone FR listing (not in pounds)"
